Product,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Release Year,Power Density,Vendor_3dfx,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_Matrox,Vendor_NVIDIA,Vendor_Sony,Vendor_VIA,Vendor_XGI,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Type_CPU,Type_GPU
AMD Radeon R4 Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R4E Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,400.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R5 430 OEM,2016-06-30,28.0,50.0,77.0,950.0,730.0,2016,0.6493506493506493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 435 OEM,2016-06-30,28.0,50.0,56.0,690.0,1030.0,2016,0.8928571428571429,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Banks,2016-06-30,28.0,65.0,56.0,690.0,1400.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M420,2016-05-15,28.0,65.0,56.0,690.0,780.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M430,2016-05-15,28.0,65.0,56.0,690.0,780.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M430,2016-05-15,28.0,65.0,56.0,690.0,1030.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M435,2016-05-15,28.0,65.0,56.0,690.0,780.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R5E Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R6 M435DX,2016-12-12,28.0,65.0,56.0,690.0,955.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 350,2016-07-06,28.0,55.0,123.0,1500.0,800.0,2016,0.44715447154471544,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 430 OEM,2016-06-30,28.0,50.0,77.0,950.0,730.0,2016,0.6493506493506493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 435 OEM,2016-06-30,28.0,50.0,77.0,950.0,920.0,2016,0.6493506493506493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 450 OEM,2016-06-30,28.0,65.0,123.0,1500.0,925.0,2016,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M440,2016-05-15,28.0,65.0,125.0,1550.0,891.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M445,2016-05-15,28.0,65.0,125.0,1550.0,780.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M460,2016-05-15,28.0,65.0,125.0,1550.0,730.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M465,2016-05-15,28.0,65.0,77.0,950.0,825.0,2016,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M465,2016-05-15,28.0,65.0,125.0,1550.0,730.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M465X,2016-05-15,28.0,65.0,123.0,1500.0,900.0,2016,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R8 M435DX,2016-12-12,28.0,65.0,56.0,690.0,955.0,2016,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R8 M445DX,2016-05-15,28.0,65.0,125.0,1550.0,780.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M470,2016-05-15,28.0,65.0,160.0,2080.0,900.0,2016,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M470X,2016-05-15,28.0,65.0,160.0,2080.0,1000.0,2016,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M485X,2016-05-15,28.0,250.0,366.0,5000.0,723.0,2016,0.6830601092896175,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon RX 455 OEM,2016-06-30,28.0,100.0,160.0,2080.0,1050.0,2016,0.625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon RX 460,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,2016,0.6097560975609756,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 460 Mobile,2016-08-08,14.0,55.0,123.0,3000.0,1000.0,2016,0.44715447154471544,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 470,2016-08-04,14.0,120.0,232.0,5700.0,926.0,2016,0.5172413793103449,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 470 Mobile,2016-08-04,14.0,85.0,232.0,5700.0,926.0,2016,0.36637931034482757,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 470D,2016-10-21,14.0,120.0,232.0,5700.0,926.0,2016,0.5172413793103449,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 480,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,2016,0.646551724137931,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 480 Mobile,2016-08-04,14.0,100.0,232.0,5700.0,1000.0,2016,0.43103448275862066,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon RX 580 OEM,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,2016,0.646551724137931,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Xbox One S GPU,2016-08-02,16.0,95.0,240.0,5000.0,914.0,2016,0.3958333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Durango 2,2016-08-02,16.0,65.0,240.0,5000.0,1400.0,2016,0.2708333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Intel HD Graphics 505 Mobile,2016-09-01,14.0,6.0,169.0,950.0,200.0,2016,0.03550295857988166,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Apollo Lake GT1.5,2016-09-01,14.0,65.0,169.0,950.0,1400.0,2016,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 610,2016-08-30,32.0,5.0,169.0,950.0,350.0,2016,0.029585798816568046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Kaby Lake GT1,2016-08-30,32.0,65.0,169.0,950.0,1400.0,2016,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 610 Mobile,2016-08-30,32.0,5.0,169.0,950.0,300.0,2016,0.029585798816568046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 615 Mobile,2016-08-30,32.0,5.0,169.0,950.0,300.0,2016,0.029585798816568046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Kaby Lake GT2,2016-08-05,32.0,65.0,169.0,950.0,1400.0,2016,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 620 Mobile,2016-08-30,32.0,15.0,169.0,950.0,300.0,2016,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 630,2016-08-30,32.0,15.0,169.0,950.0,350.0,2016,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 630 Mobile,2016-08-30,32.0,15.0,169.0,950.0,350.0,2016,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics P630 Mobile,2016-08-05,32.0,15.0,169.0,950.0,350.0,2016,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
NVIDIA GRID M10-8Q,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,2016,1.5202702702702702,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M3-3020,2016-05-18,28.0,65.0,148.0,1870.0,1033.0,2016,0.4391891891891892,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M40,2016-05-18,28.0,50.0,148.0,1870.0,1033.0,2016,0.33783783783783783,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce 920MX,2016-03-25,28.0,16.0,77.0,1020.0,965.0,2016,0.2077922077922078,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GM108S,2014-03-12,28.0,65.0,77.0,1020.0,1400.0,2014,0.8441558441558441,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce 940MX,2016-06-28,28.0,23.0,148.0,1870.0,795.0,2016,0.1554054054054054,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce 945M,2016-04-08,28.0,23.0,77.0,1020.0,1006.0,2016,0.2987012987012987,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GT 610 OEM,2016-04-02,40.0,29.0,116.0,585.0,701.0,2016,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1050,2016-10-25,14.0,75.0,132.0,3300.0,1354.0,2016,0.5681818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
NVIDIA GP107,2016-10-25,14.0,65.0,132.0,3300.0,1400.0,2016,0.49242424242424243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
NVIDIA GeForce GTX 1050 Ti,2016-10-25,14.0,75.0,132.0,3300.0,1291.0,2016,0.5681818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
NVIDIA GeForce GTX 1060 3 GB,2016-08-18,16.0,120.0,200.0,4400.0,1506.0,2016,0.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GP106,2016-07-19,16.0,65.0,200.0,4400.0,1400.0,2016,0.325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1060 3 GB GP104,2016-12-25,16.0,120.0,314.0,7200.0,1506.0,2016,0.3821656050955414,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GP104,2016-05-27,16.0,65.0,314.0,7200.0,1400.0,2016,0.2070063694267516,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1060 6 GB,2016-07-19,16.0,120.0,200.0,4400.0,1506.0,2016,0.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1060 Mobile,2016-08-15,16.0,80.0,200.0,4400.0,1405.0,2016,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1070,2016-06-10,16.0,150.0,314.0,7200.0,1506.0,2016,0.47770700636942676,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1070 Mobile,2016-08-15,16.0,120.0,314.0,7200.0,1443.0,2016,0.3821656050955414,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GP104B,2016-08-15,16.0,65.0,314.0,7200.0,1400.0,2016,0.2070063694267516,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1080,2016-05-27,16.0,180.0,314.0,7200.0,1607.0,2016,0.5732484076433121,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 1080 Mobile,2016-08-15,16.0,150.0,314.0,7200.0,1557.0,2016,0.47770700636942676,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 760 OEM,2016-11-06,28.0,170.0,294.0,3540.0,993.0,2016,0.5782312925170068,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 980MX,2016-06-01,28.0,148.0,398.0,5200.0,1050.0,2016,0.37185929648241206,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro GP100,2016-10-01,16.0,235.0,610.0,15300.0,1304.0,2016,0.38524590163934425,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GP100,2016-04-05,16.0,65.0,610.0,15300.0,1400.0,2016,0.10655737704918032,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
